"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2"
"58732",58732,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",41.8365296516859,35.7029023458366,54.5252501776085,37.6787118389844,7,5,9,6,122.961644179769,-59.8383558202307
"58736",58736,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",43.4195475625098,38.3866755200445,54.5208666719122,40.7452648977267,8,4,10,6,103.965429249883,-78.8345707501172
"58743",58743,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",40.9468796223546,29.5030184559731,53.5931038863357,30.0956065774805,8,5,9,8,133.637444531745,-49.1625554682551
"58764",58764,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.0674271029893,45.1144212375964,57.4657595384007,45.233978868306,7,4,9,6,72.1908747641288,-110.609125235871
"58772",58772,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",46.9477598007829,33.8974185946402,59.9896070291558,34.213291407807,9,5,9,7,61.6268823906054,-121.173117609395
"58774",58774,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",49.3357647326075,51.0100908383933,57.5036311557194,51.0131550771473,8,5,10,7,32.9708232087102,-149.82917679129
"58779",58779,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",44.3234691297194,39.2410308887839,61.4961442529164,44.4573237374303,9,6,9,7,93.1183704433676,-89.6816295566325
"58792",58792,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",45.6801505828218,38.1211642829302,63.3571307556395,41.1379035590741,8,5,9,6,76.8381930061385,-105.961806993862
"58797",58797,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",46.0659087028631,26.7325369588433,65.5412770633749,32.1856206994032,8,8,9,9,72.2090955656425,-110.590904434358
"58799",58799,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",40.0165083438494,34.4582790890907,51.9942291510335,38.3906524984654,7,6,9,8,144.801899873808,-37.9981001261925
"58806",58806,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",40.1306142438889,30.5770514747772,55.1072118633646,34.2220604827196,8,5,9,6,143.432629073333,-39.367370926667
"58809",58809,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",49.3958616264892,47.002792516429,69.6558870733215,47.8360644300445,7,6,9,8,32.2496604821296,-150.55033951787
"58858",58858,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute",48.1145092660963,29.6314695165307,65.5042875567805,31.1560603423564,9,7,9,8,47.6258888068439,-135.174111193156
"58865",58865,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",46.2153742987017,25.0242273145774,62.2983145690347,25.1301193456305,7,5,9,8,70.415508415579,-112.384491584421
"58926",58926,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",49.4444656974365,31.5012029873587,67.7306975980921,33.0405647540395,9,5,9,6,31.6664116307616,-151.133588369238
"58932",58932,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.1401103389249,34.7141666865889,59.7554268343995,35.2001633514431,9,4,9,5,71.3186759329016,-111.481324067098
"58936",58936,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",47.249562031136,32.4844032042875,62.0981491150237,33.1392479900328,8,4,9,5,58.0052556263683,-124.794744373632
"58960",58960,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",45.1103545714012,33.8081132247582,62.8980353104291,35.8812735961852,8,5,9,6,83.6757451431861,-99.1242548568139
"58962",58962,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",46.8250789132757,32.6852972993374,66.1297272800959,33.8087624956206,9,6,9,7,63.0990530406918,-119.700946959308
"58966",58966,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",42.8449232151071,24.7254709079223,62.3166028585639,26.1143433247206,10,7,10,8,110.860921418715,-71.9390785812851
"58969",58969,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta",45.1955401997088,45.9448996629761,53.8632488931128,47.2506253152996,8,4,9,6,82.6535176034943,-100.146482396506
"58974",58974,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",39.666753727598,32.5200284940916,51.6474269073576,34.8707280684649,7,4,9,6,148.998955268824,-33.8010447311757
"58982",58982,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute",47.974764381766,36.132889670484,64.7585274047921,37.9894753736282,9,4,9,5,49.3028274188076,-133.497172581192
"59007",59007,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",47.4530935113742,42.8410513430011,64.754109254506,46.0941494714664,8,6,9,7,55.5628778635092,-127.237122136491
"59009",59009,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",40.1066493798275,34.8732497511187,51.7320680453376,40.0513971438146,7,4,9,7,143.72020744207,-39.0797925579297
"59060",59060,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_allold_Absolute",47.3211634922431,30.2610914100915,62.69590458481,30.7533558857949,9,5,9,6,57.1460380930828,-125.653961906917
"59074",59074,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week1_allold_AbsoluteDelta",47.4513091907974,49.7150676865565,61.498560333993,50.436956551107,9,6,10,8,55.5842897104308,-127.215710289569
"59075",59075,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_allold_AbsoluteDelta",49.9812854055931,58.0922120902631,62.6702723279092,58.1456918320706,8,4,9,6,25.224575132883,-157.575424867117
"59169",59169,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta",43.5780473871146,24.281148781734,65.2915051459431,24.2903339568307,9,6,9,7,102.063431354625,-80.7365686453753
"59193",59193,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",45.229654539538,33.9883934991241,64.7615704632141,34.8179569216113,9,8,9,9,82.2441455255438,-100.555854474456
"59334",59334,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_allold_Absolute",47.3348848060209,30.5506822050474,63.1140597389576,30.9744381134295,9,5,9,6,56.9813823277495,-125.818617672251
"59439",59439,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.7083941071177,30.4200291723392,62.5773288422481,30.4558134563269,8,6,9,7,64.4992707145874,-118.300729285413
"59441",59441,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",43.3606413448077,26.0187745393912,68.0756066098166,26.0201535038807,8,6,9,7,104.672303862308,-78.127696137692
"59639",59639,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",47.4520834610859,34.1761243316788,69.0091257032179,34.5422074319871,8,6,9,7,55.5749984669688,-127.225001533031
"59641",59641,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",42.5307268087393,20.9161125082756,71.6712071318644,22.2854771120879,8,7,10,8,114.631278295129,-68.1687217048713
"59680",59680,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",48.4988881330356,42.98831553005,66.3257880467938,48.3935155527268,7,6,9,7,43.0133424035723,-139.786657596428
"59688",59688,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",45.4628849630936,41.0953390647071,57.4484767355059,43.1849952993889,7,5,10,7,79.445380442877,-103.354619557123
"59717",59717,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_allold_Absolute",48.1827336920651,35.7102387916172,63.5728100915091,35.921733631151,9,5,9,6,46.8071956952193,-135.992804304781
"59774",59774,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.9300214241535,30.8966102567027,67.4910637953452,31.1084936155571,8,5,9,6,61.8397429101578,-120.960257089842
"60269",60269,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",43.0295611468951,44.343970793949,53.3871011220346,45.5717747171762,8,5,9,6,108.645266237259,-74.1547337627415
"60276",60276,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",39.65788193887,31.3169851580385,50.339867544183,31.5641138146742,7,7,10,10,149.10541673356,-33.6945832664405
"60312",60312,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+Consensus1+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",49.7658660296149,45.9697503105568,60.7004948121832,48.0195698889604,7,3,9,4,27.8096076446214,-154.990392355379
"60332",60332,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",43.6133068283744,48.335283622735,53.9126529207573,50.0224677257409,8,4,9,6,101.640318059507,-81.1596819404927
"60398",60398,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+Consensus1+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",47.2548797985771,26.7125236442124,63.7706744593775,26.7126251752596,9,6,9,7,57.9414424170751,-124.858557582925
"60542",60542,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",43.4877708223598,45.4784101623736,53.1829179102364,47.2754473602063,7,4,9,6,103.146750131683,-79.6532498683173
"61610",61610,"OneMonthBefore_Revised+TwoMonthBefore_Revised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opening_Absolute",47.9373048877251,27.1329445022811,64.7316562933171,27.5477304198889,8,5,9,6,49.7523413472984,-133.047658652702
"61614",61614,"OneMonthBefore_Revised+TwoMonthBefore_Revised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute",47.5399256553991,27.6584842369669,64.6863835462294,27.8551252910545,8,5,9,6,54.5208921352106,-128.279107864789
"61729",61729,"OneMonthBefore_Revised+TwoMonthBefore_Revised+DeltaIJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",46.4766666731737,25.8664142404613,65.7449781747856,26.4984174936982,7,6,9,7,67.279999921916,-115.520000078084
"61815",61815,"OneMonthBefore_Revised+TwoMonthBefore_Revised+DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute",46.4187126135147,33.432505388212,63.1959855832338,34.4888821766564,8,6,9,8,67.9754486378234,-114.824551362177
"61819",61819,"OneMonthBefore_Revised+TwoMonthBefore_Revised+DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",49.8391108978556,34.7264285546739,65.6221622369968,36.7860508937329,7,6,9,8,26.9306692257323,-155.869330774268
"61845",61845,"OneMonthBefore_Revised+TwoMonthBefore_Revised+DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",47.7306906796502,29.1027045087383,61.8585840996827,29.1182192825049,7,5,10,9,52.2317118441982,-130.568288155802
"61849",61849,"OneMonthBefore_Revised+TwoMonthBefore_Revised+DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",49.2785259518286,35.8003146827373,66.1921485630594,39.083408610326,7,6,9,8,33.657688578057,-149.142311421943
